artistName,trackName,secondsPlayed,dateTime_UTC,dateTime,dayNumber,dayOfWeek,hour
Alex Isley,Into Orbit,73.189,2021-10-01 21:25:00,2021-10-01 14:25:00,15,Friday,14
Alex Isley,About Him,98.824,2021-10-01 21:27:00,2021-10-01 14:27:00,15,Friday,14
Mac Miller,What's the Use?,205.868,2021-10-01 21:30:00,2021-10-01 14:30:00,15,Friday,14
The Marías,Hush,15.284,2021-10-01 21:35:00,2021-10-01 14:35:00,15,Friday,14
Mac Miller,Small Worlds,271.733,2021-10-01 21:35:00,2021-10-01 14:35:00,15,Friday,14
The Marías,Hush - Still Woozy Remix,182.346,2021-10-01 21:38:00,2021-10-01 14:38:00,15,Friday,14
Above & Beyond,Chains (ABGT450),13.003,2021-10-01 21:38:00,2021-10-01 14:38:00,15,Friday,14
SHAWTZ,Lovestruck,25.956,2021-10-01 21:38:00,2021-10-01 14:38:00,15,Friday,14
Above & Beyond,See The End,163.468,2021-10-01 21:41:00,2021-10-01 14:41:00,15,Friday,14
Above & Beyond,Gratitude (ABGT450),103.375,2021-10-01 21:43:00,2021-10-01 14:43:00,15,Friday,14
Above & Beyond,Breaking Ties,194.583,2021-10-01 21:50:00,2021-10-01 14:50:00,15,Friday,14
Above & Beyond,You Got To Go - Seven Lions Remix,30.882,2021-10-01 21:51:00,2021-10-01 14:51:00,15,Friday,14
Above & Beyond,Night Light,45.58,2021-10-01 21:52:00,2021-10-01 14:52:00,15,Friday,14
Above & Beyond,Sun & Moon - Original Mix,2.716,2021-10-01 21:54:00,2021-10-01 14:54:00,15,Friday,14
Above & Beyond,Just Listen,129.381,2021-10-01 21:54:00,2021-10-01 14:54:00,15,Friday,14
Above & Beyond,On The Beach,54.311,2021-10-01 21:55:00,2021-10-01 14:55:00,15,Friday,14
Above & Beyond,Northern Soul,61.068,2021-10-01 21:56:00,2021-10-01 14:56:00,15,Friday,14
Above & Beyond,Group Therapy (Messages Pt. 1) [ABGT453],11.877,2021-10-01 21:58:00,2021-10-01 14:58:00,15,Friday,14
Above & Beyond,Believer,131.826,2021-10-01 21:58:00,2021-10-01 14:58:00,15,Friday,14
Above & Beyond,On My Way To Heaven - Nox Vahn Remix,57.771,2021-10-02 01:06:00,2021-10-01 18:06:00,15,Friday,18
Mac Miller,Perfecto,205.01,2021-10-02 01:06:00,2021-10-01 18:06:00,15,Friday,18
Above & Beyond,Can't Sleep,160.403,2021-10-02 01:09:00,2021-10-01 18:09:00,15,Friday,18
Above & Beyond,Sirens Of The Sea,14.651,2021-10-02 01:09:00,2021-10-01 18:09:00,15,Friday,18
Above & Beyond,You Got To Go,56.703,2021-10-02 01:10:00,2021-10-01 18:10:00,15,Friday,18
Above & Beyond,Thing Called Love,147.934,2021-10-02 01:13:00,2021-10-01 18:13:00,15,Friday,18
Above & Beyond,Making Plans,168.948,2021-10-02 01:16:00,2021-10-01 18:16:00,15,Friday,18
Above & Beyond,Satellite / Stealing Time,304.983,2021-10-02 01:21:00,2021-10-01 18:21:00,15,Friday,18
Above & Beyond,Good For Me,23.829,2021-10-02 01:21:00,2021-10-01 18:21:00,15,Friday,18
Above & Beyond,Rotations,117.386,2021-10-02 01:23:00,2021-10-01 18:23:00,15,Friday,18
Above & Beyond,On My Way To Heaven - Nox Vahn Remix,236.502,2021-10-02 01:27:00,2021-10-01 18:27:00,15,Friday,18
Above & Beyond,Rain - Edit,91.623,2021-10-02 01:28:00,2021-10-01 18:28:00,15,Friday,18
The Marías,Hush,181.893,2021-10-02 01:31:00,2021-10-01 18:31:00,15,Friday,18
The Marías,Hush - Still Woozy Remix,160.109,2021-10-02 02:33:00,2021-10-01 19:33:00,15,Friday,19
Mac Miller,Woods,286.386,2021-10-02 02:38:00,2021-10-01 19:38:00,15,Friday,19
Mac Miller,2009,347.986,2021-10-02 02:44:00,2021-10-01 19:44:00,15,Friday,19
SHAWTZ,Lovestruck,7.0,2021-10-02 02:44:00,2021-10-01 19:44:00,15,Friday,19
Michael Brun,Soweto,184.626,2021-10-02 02:47:00,2021-10-01 19:47:00,15,Friday,19
Remi Wolf,Quiet On Set,12.832,2021-10-02 02:47:00,2021-10-01 19:47:00,15,Friday,19
Wallows,OK - with Remi Wolf & Solomonophonic,1.23,2021-10-02 04:06:00,2021-10-01 21:06:00,15,Friday,21
Mac Miller,Blue World,160.171,2021-10-02 04:09:00,2021-10-01 21:09:00,15,Friday,21
Mac Miller,Woods,286.386,2021-10-02 04:13:00,2021-10-01 21:13:00,15,Friday,21
Mac Miller,2009,347.986,2021-10-02 04:19:00,2021-10-01 21:19:00,15,Friday,21
Mac Miller,Circles,42.016,2021-10-02 04:20:00,2021-10-01 21:20:00,15,Friday,21
Mac Miller,Hand Me Downs,10.616,2021-10-02 20:13:00,2021-10-02 13:13:00,16,Saturday,13
Alex Isley,About Him,287.059,2021-10-02 20:13:00,2021-10-02 13:13:00,16,Saturday,13
Alex Isley,Mine,164.884,2021-10-02 20:16:00,2021-10-02 13:16:00,16,Saturday,13
Alex Isley,Good & Plenty,130.403,2021-10-02 20:18:00,2021-10-02 13:18:00,16,Saturday,13
The Isley Brothers,"That Lady, Pts. 1 & 2",58.676,2021-10-02 20:19:00,2021-10-02 13:19:00,16,Saturday,13
The Isley Brothers,"Footsteps in the Dark, Pts. 1 & 2",71.447,2021-10-02 20:21:00,2021-10-02 13:21:00,16,Saturday,13
The Isley Brothers,Beauty In The Dark (Groove With You) - Mos Def,52.268,2021-10-02 20:21:00,2021-10-02 13:21:00,16,Saturday,13
The Isley Brothers,This Old Heart Of Mine (Is Weak For You),59.953,2021-10-02 20:22:00,2021-10-02 13:22:00,16,Saturday,13
The Isley Brothers,"Shout, Pts. 1 & 2",51.943,2021-10-02 20:23:00,2021-10-02 13:23:00,16,Saturday,13
The Isley Brothers,It's Your Thing,100.379,2021-10-02 20:25:00,2021-10-02 13:25:00,16,Saturday,13
MEMBA,"For Aisha (Featured in ""The Sky Is Pink"")",357.931,2021-10-02 20:31:00,2021-10-02 13:31:00,16,Saturday,13
MEMBA,Mumbai Mode,53.127,2021-10-02 20:32:00,2021-10-02 13:32:00,16,Saturday,13
pluko,Feel the Fire - MEMBA Remix,166.12,2021-10-02 20:35:00,2021-10-02 13:35:00,16,Saturday,13
MEMBA,Stand Off,204.794,2021-10-02 20:38:00,2021-10-02 13:38:00,16,Saturday,13
MEMBA,Sun Sala,65.937,2021-10-02 23:42:00,2021-10-02 16:42:00,16,Saturday,16
Frank Ocean,Biking,277.52,2021-10-02 23:47:00,2021-10-02 16:47:00,16,Saturday,16
Frank Ocean,End,134.6,2021-10-02 23:49:00,2021-10-02 16:49:00,16,Saturday,16
Frank Ocean,In My Room,133.68,2021-10-02 23:51:00,2021-10-02 16:51:00,16,Saturday,16
Frank Ocean,Seigfried,334.57,2021-10-02 23:57:00,2021-10-02 16:57:00,16,Saturday,16
Drake,In The Bible (with Lil Durk & Giveon),5.07,2021-10-03 01:07:00,2021-10-02 18:07:00,16,Saturday,18
Frank Ocean,Cayendo (Side A - Acoustic),193.001,2021-10-03 01:07:00,2021-10-02 18:07:00,16,Saturday,18
Mac Miller,Woods,286.386,2021-10-03 01:12:00,2021-10-02 18:12:00,16,Saturday,18
J. Cole,Never Told,211.52,2021-10-03 01:16:00,2021-10-02 18:16:00,16,Saturday,18
Jack Harlow,Wasted Youth,166.266,2021-10-03 01:18:00,2021-10-02 18:18:00,16,Saturday,18
Aminé,Riri,181.975,2021-10-03 01:21:00,2021-10-02 18:21:00,16,Saturday,18
A Tribe Called Quest,Find a Way,203.066,2021-10-03 01:25:00,2021-10-02 18:25:00,16,Saturday,18
OHGEESY,Secret Service,192.941,2021-10-03 01:28:00,2021-10-02 18:28:00,16,Saturday,18
Jack Harlow,SUNDOWN,125.217,2021-10-03 01:30:00,2021-10-02 18:30:00,16,Saturday,18
Drake,Portland,236.614,2021-10-03 01:34:00,2021-10-02 18:34:00,16,Saturday,18
J. Cole,Ville Mentality,194.346,2021-10-03 01:37:00,2021-10-02 18:37:00,16,Saturday,18
Wifisfuneral,Alone As A Facetat,157.303,2021-10-03 01:39:00,2021-10-02 18:39:00,16,Saturday,18
Kanye West,Flashing Lights,237.506,2021-10-03 01:43:00,2021-10-02 18:43:00,16,Saturday,18
Isaiah Rashad,Wat's Wrong (feat. Zacari & Kendrick Lamar),330.783,2021-10-03 01:48:00,2021-10-02 18:48:00,16,Saturday,18
Common,GO!,79.628,2021-10-03 01:52:00,2021-10-02 18:52:00,16,Saturday,18
Das Sound Kollektiv,Nothing Can Tear Us Apart,235.081,2021-10-03 18:56:00,2021-10-03 11:56:00,17,Sunday,11
Jamie Lidell,Another Day,228.906,2021-10-03 19:00:00,2021-10-03 12:00:00,17,Sunday,12
Free Nationals,Eternal Light,193.74,2021-10-03 19:03:00,2021-10-03 12:03:00,17,Sunday,12
Nicole Bus,You,206.493,2021-10-03 19:06:00,2021-10-03 12:06:00,17,Sunday,12
Okvsho,Jusqu'ici tout va bien,206.671,2021-10-03 19:10:00,2021-10-03 12:10:00,17,Sunday,12
Toine Thys Trio,The Optimist,386.093,2021-10-03 19:16:00,2021-10-03 12:16:00,17,Sunday,12
Shishani,Belong To You,185.733,2021-10-03 19:19:00,2021-10-03 12:19:00,17,Sunday,12
Nightmares On Wax,Imagineering,274.973,2021-10-03 19:24:00,2021-10-03 12:24:00,17,Sunday,12
blackwave.,Elusive,222.2,2021-10-03 19:28:00,2021-10-03 12:28:00,17,Sunday,12
Bnnyhunna,honest,233.482,2021-10-03 19:32:00,2021-10-03 12:32:00,17,Sunday,12
Devin Morrison,With You,247.339,2021-10-03 19:36:00,2021-10-03 12:36:00,17,Sunday,12
Poppy Ajudha,Love Falls Down,315.983,2021-10-03 19:41:00,2021-10-03 12:41:00,17,Sunday,12
Meshell Ndegeocello,Fool of Me,212.64,2021-10-03 19:44:00,2021-10-03 12:44:00,17,Sunday,12
Gregory Porter,Everything You Touch Is Gold,321.985,2021-10-03 19:50:00,2021-10-03 12:50:00,17,Sunday,12
Lionmilk,Morning Insense,213.184,2021-10-03 19:53:00,2021-10-03 12:53:00,17,Sunday,12
Mark de Clive-Lowe,"37,000 Feet",153.214,2021-10-03 19:56:00,2021-10-03 12:56:00,17,Sunday,12
Potatohead People,Hidden Levels,196.044,2021-10-03 19:59:00,2021-10-03 12:59:00,17,Sunday,12
Elusive,Life Of Leisure,148.428,2021-10-03 20:01:00,2021-10-03 13:01:00,17,Sunday,13
Kiefer,Friends,222.916,2021-10-03 20:05:00,2021-10-03 13:05:00,17,Sunday,13
Moods,Talk About It,155.386,2021-10-03 20:08:00,2021-10-03 13:08:00,17,Sunday,13
Bob Juburi,Saudade da Festa,159.508,2021-10-03 20:10:00,2021-10-03 13:10:00,17,Sunday,13
elmo,Flipside,153.684,2021-10-03 20:13:00,2021-10-03 13:13:00,17,Sunday,13
Elusive,Youthful Expression,168.843,2021-10-03 20:15:00,2021-10-03 13:15:00,17,Sunday,13
Mansur Brown,Flight,259.219,2021-10-03 20:20:00,2021-10-03 13:20:00,17,Sunday,13
Kiefer,Superhero,156.788,2021-10-03 20:22:00,2021-10-03 13:22:00,17,Sunday,13
Matthias Bublath,Grosch Joint,309.442,2021-10-03 20:27:00,2021-10-03 13:27:00,17,Sunday,13
Ari Lennox,Pressure,19.104,2021-10-03 20:29:00,2021-10-03 13:29:00,17,Sunday,13
Mahealane,The Whales,120.882,2021-10-03 20:29:00,2021-10-03 13:29:00,17,Sunday,13
Anatole Muster,Vacuum Lessons,0.0,2021-10-03 20:29:00,2021-10-03 13:29:00,17,Sunday,13
Allen Stone,Where You're At,170.05,2021-10-03 20:32:00,2021-10-03 13:32:00,17,Sunday,13
cktrl,zero (ft. Mereba),54.313,2021-10-03 20:33:00,2021-10-03 13:33:00,17,Sunday,13
Allen Stone,Where You're At,170.05,2021-10-03 20:36:00,2021-10-03 13:36:00,17,Sunday,13
cktrl,zero (ft. Mereba),189.621,2021-10-03 20:39:00,2021-10-03 13:39:00,17,Sunday,13
Remi Wolf,Anthony Kiedis,171.897,2021-10-03 20:42:00,2021-10-03 13:42:00,17,Sunday,13
Lucky Daye,Over,45.267,2021-10-03 20:43:00,2021-10-03 13:43:00,17,Sunday,13
Remi Wolf,Anthony Kiedis,171.897,2021-10-03 20:46:00,2021-10-03 13:46:00,17,Sunday,13
Sia,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",40.448,2021-10-03 21:08:00,2021-10-03 14:08:00,17,Sunday,14
Regard,Secrets,176.766,2021-10-03 21:11:00,2021-10-03 14:11:00,17,Sunday,14
Glass Animals,I Don't Wanna Talk (I Just Wanna Dance),26.513,2021-10-03 21:11:00,2021-10-03 14:11:00,17,Sunday,14
Felix Jaehn,I Got A Feeling,4.053,2021-10-03 21:11:00,2021-10-03 14:11:00,17,Sunday,14
ILLENIUM,Good Things Fall Apart (with Jon Bellion),216.668,2021-10-03 21:15:00,2021-10-03 14:15:00,17,Sunday,14
The Knocks,Get Happy (NVDES Edit) [feat. Blu DeTiger],175.68,2021-10-03 21:18:00,2021-10-03 14:18:00,17,Sunday,14
Glass Animals,Heat Waves - Diplo Remix,141.897,2021-10-03 21:20:00,2021-10-03 14:20:00,17,Sunday,14
Georgia,Running Up That Hill,188.694,2021-10-03 21:23:00,2021-10-03 14:23:00,17,Sunday,14
Years & Years,Starstruck,207.755,2021-10-03 21:26:00,2021-10-03 14:26:00,17,Sunday,14
Kim Petras,Heart to Break,225.972,2021-10-03 21:30:00,2021-10-03 14:30:00,17,Sunday,14
Justin Bieber,Somebody,179.414,2021-10-03 21:33:00,2021-10-03 14:33:00,17,Sunday,14
Joji,Your Man,163.758,2021-10-03 21:35:00,2021-10-03 14:35:00,17,Sunday,14
Maisie Peters,Psycho,12.733,2021-10-03 21:49:00,2021-10-03 14:49:00,17,Sunday,14
Remi Wolf,Anthony Kiedis,171.897,2021-10-03 21:52:00,2021-10-03 14:52:00,17,Sunday,14
Allen Stone,Where You're At,170.05,2021-10-03 21:55:00,2021-10-03 14:55:00,17,Sunday,14
The Marías,Hush - Still Woozy Remix,182.346,2021-10-03 21:58:00,2021-10-03 14:58:00,17,Sunday,14
Galimatias,Shy Dancer,171.707,2021-10-03 22:01:00,2021-10-03 15:01:00,17,Sunday,15
LeRoyce,Therapy,36.014,2021-10-03 23:44:00,2021-10-03 16:44:00,17,Sunday,16
Isaiah Rashad,Rope (feat. SiR) // rosegold,234.15,2021-10-03 23:44:00,2021-10-03 16:44:00,17,Sunday,16
Isaiah Rashad,Wat's Wrong (feat. Zacari & Kendrick Lamar),330.783,2021-10-03 23:50:00,2021-10-03 16:50:00,17,Sunday,16
SiR,Ooh Nah Nah (feat. Masego),240.0,2021-10-03 23:54:00,2021-10-03 16:54:00,17,Sunday,16
Doja Cat,Casual,89.142,2021-10-03 23:55:00,2021-10-03 16:55:00,17,Sunday,16
Doja Cat,Woman,172.626,2021-10-03 23:58:00,2021-10-03 16:58:00,17,Sunday,16
Lucky Daye,Over,29.862,2021-10-04 03:36:00,2021-10-03 20:36:00,17,Sunday,20
Christian Scott aTunde Adjuah,Sunrise in Beijing,130.041,2021-10-04 04:29:00,2021-10-03 21:29:00,17,Sunday,21
Doja Cat,Love To Dream,216.853,2021-10-04 23:52:00,2021-10-04 16:52:00,18,Monday,16
Doja Cat,I Don't Do Drugs (feat. Ariana Grande),188.893,2021-10-04 23:55:00,2021-10-04 16:55:00,18,Monday,16
Doja Cat,Freak,284.48,2021-10-04 23:59:00,2021-10-04 16:59:00,18,Monday,16
Doja Cat,Woman,172.626,2021-10-05 00:02:00,2021-10-04 17:02:00,18,Monday,17
Doja Cat,Kiss Me More (feat. SZA),208.866,2021-10-05 00:05:00,2021-10-04 17:05:00,18,Monday,17
Doja Cat,Down Low,211.106,2021-10-05 00:17:00,2021-10-04 17:17:00,18,Monday,17
Doja Cat,Casual,240.386,2021-10-05 00:21:00,2021-10-04 17:21:00,18,Monday,17
Doja Cat,Juicy,203.093,2021-10-05 00:25:00,2021-10-04 17:25:00,18,Monday,17
Doja Cat,Alone,228.866,2021-10-05 00:28:00,2021-10-04 17:28:00,18,Monday,17
Doja Cat,MOOO!,286.516,2021-10-05 00:33:00,2021-10-04 17:33:00,18,Monday,17
Doja Cat,Kiss Me More (feat. SZA),208.666,2021-10-05 00:36:00,2021-10-04 17:36:00,18,Monday,17
Doja Cat,Say So,237.893,2021-10-05 00:41:00,2021-10-04 17:41:00,18,Monday,17
Doja Cat,Roll With Us,180.906,2021-10-05 00:43:00,2021-10-04 17:43:00,18,Monday,17
Doja Cat,Shine,160.133,2021-10-05 00:46:00,2021-10-04 17:46:00,18,Monday,17
Doja Cat,Streets,226.986,2021-10-05 00:50:00,2021-10-04 17:50:00,18,Monday,17
Doja Cat,Rules,187.04,2021-10-05 01:10:00,2021-10-04 18:10:00,18,Monday,18
Doja Cat,So High,18.996,2021-10-05 01:10:00,2021-10-04 18:10:00,18,Monday,18
Shaé Universe,You Lose,29.291,2021-10-05 20:35:00,2021-10-05 13:35:00,19,Tuesday,13
Shaé Universe,Royalty (feat. Kojey Radical),10.797,2021-10-05 20:35:00,2021-10-05 13:35:00,19,Tuesday,13
Shaé Universe,No Stallin',67.419,2021-10-05 20:36:00,2021-10-05 13:36:00,19,Tuesday,13
Shaé Universe,You Lose,32.426,2021-10-05 20:37:00,2021-10-05 13:37:00,19,Tuesday,13
Shaé Universe,Royalty (feat. Kojey Radical),3.715,2021-10-05 20:37:00,2021-10-05 13:37:00,19,Tuesday,13
Shaé Universe,No Stallin',61.939,2021-10-05 20:38:00,2021-10-05 13:38:00,19,Tuesday,13
WESTSIDE BOOGIE,Whose Fault (feat. Christian Scott aTunde Adjuah),5.421,2021-10-05 20:38:00,2021-10-05 13:38:00,19,Tuesday,13
WESTSIDE BOOGIE,No Warning (feat. Shaé Universe),15.673,2021-10-05 20:38:00,2021-10-05 13:38:00,19,Tuesday,13
WESTSIDE BOOGIE,Soho (feat. JID),10.801,2021-10-05 23:06:00,2021-10-05 16:06:00,19,Tuesday,16
Doja Cat,So High,180.751,2021-10-06 01:07:00,2021-10-05 18:07:00,19,Tuesday,18
Doja Cat,Rules,187.04,2021-10-06 01:10:00,2021-10-05 18:10:00,19,Tuesday,18
Daniel Caesar,Get You (feat. Kali Uchis),278.179,2021-10-06 01:14:00,2021-10-05 18:14:00,19,Tuesday,18
Kali Uchis,telepatía,160.191,2021-10-06 01:17:00,2021-10-05 18:17:00,19,Tuesday,18
Clairo,4EVER,159.595,2021-10-06 01:19:00,2021-10-05 18:19:00,19,Tuesday,18
Jhené Aiko,While We're Young,236.16,2021-10-06 01:23:00,2021-10-05 18:23:00,19,Tuesday,18
Doja Cat,Love To Dream,216.853,2021-10-06 01:27:00,2021-10-05 18:27:00,19,Tuesday,18
SZA,Garden (Say It Like Dat),197.842,2021-10-06 01:30:00,2021-10-05 18:30:00,19,Tuesday,18
MEMBA,"For Aisha (Featured in ""The Sky Is Pink"")",12.288,2021-10-06 04:15:00,2021-10-05 21:15:00,19,Tuesday,21
Brittney Spencer,Sober & Skinny,9.555,2021-10-06 21:31:00,2021-10-06 14:31:00,20,Wednesday,14
Doja Cat,Juicy,203.093,2021-10-07 01:16:00,2021-10-06 18:16:00,20,Wednesday,18
Doja Cat,Down Low,211.106,2021-10-07 01:20:00,2021-10-06 18:20:00,20,Wednesday,18
Doja Cat,Kiss Me More (feat. SZA),208.866,2021-10-07 01:23:00,2021-10-06 18:23:00,20,Wednesday,18
Doja Cat,Love To Dream,216.853,2021-10-07 01:26:00,2021-10-06 18:26:00,20,Wednesday,18
Doja Cat,Juicy,203.093,2021-10-07 01:30:00,2021-10-06 18:30:00,20,Wednesday,18
Doja Cat,Woman,172.626,2021-10-07 01:33:00,2021-10-06 18:33:00,20,Wednesday,18
Doja Cat,Kiss Me More (feat. SZA),208.666,2021-10-07 01:36:00,2021-10-06 18:36:00,20,Wednesday,18
Remi Wolf,Anthony Kiedis,171.897,2021-10-07 01:39:00,2021-10-06 18:39:00,20,Wednesday,18
Mac Miller,Woods,286.386,2021-10-07 01:43:00,2021-10-06 18:43:00,20,Wednesday,18
Mac Miller,2009,347.986,2021-10-07 01:49:00,2021-10-06 18:49:00,20,Wednesday,18
Doja Cat,Freak,284.48,2021-10-07 01:54:00,2021-10-06 18:54:00,20,Wednesday,18
Doja Cat,Say So,63.795,2021-10-07 01:55:00,2021-10-06 18:55:00,20,Wednesday,18
Brittney Spencer,Compassion,7.509,2021-10-07 04:31:00,2021-10-06 21:31:00,20,Wednesday,21
Brittney Spencer,Sorrys Don't Work No More,26.57,2021-10-07 04:32:00,2021-10-06 21:32:00,20,Wednesday,21
Brittney Spencer,Sober & Skinny,7.882,2021-10-07 04:38:00,2021-10-06 21:38:00,20,Wednesday,21
Doja Cat,Say So,140.949,2021-10-08 00:56:00,2021-10-07 17:56:00,21,Thursday,17
Doja Cat,So High,0.96,2021-10-08 00:56:00,2021-10-07 17:56:00,21,Thursday,17
Mac Miller,That's On Me,3.733,2021-10-08 00:57:00,2021-10-07 17:57:00,21,Thursday,17
Mac Miller,Surf,1.962,2021-10-08 00:57:00,2021-10-07 17:57:00,21,Thursday,17
Doja Cat,Streets,18.709,2021-10-08 00:57:00,2021-10-07 17:57:00,21,Thursday,17
Mac Miller,Hand Me Downs,36.65,2021-10-08 00:58:00,2021-10-07 17:58:00,21,Thursday,17
Mac Miller,Woods,170.688,2021-10-08 01:00:00,2021-10-07 18:00:00,21,Thursday,18
Mac Miller,Hand Me Downs,0.301,2021-10-08 21:59:00,2021-10-08 14:59:00,22,Friday,14
Mac Miller,Hand Me Downs,74.094,2021-10-08 22:00:00,2021-10-08 15:00:00,22,Friday,15
Mac Miller,Woods,106.3,2021-10-08 22:02:00,2021-10-08 15:02:00,22,Friday,15
Mac Miller,That's On Me,10.611,2021-10-08 22:04:00,2021-10-08 15:04:00,22,Friday,15
Mac Miller,Surf,5.456,2021-10-08 22:04:00,2021-10-08 15:04:00,22,Friday,15
Mac Miller,My Favorite Part,19.481,2021-10-08 22:04:00,2021-10-08 15:04:00,22,Friday,15
Mac Miller,What's the Use?,97.57,2021-10-08 22:04:00,2021-10-08 15:04:00,22,Friday,15
Mac Miller,Right,21.455,2021-10-08 22:05:00,2021-10-08 15:05:00,22,Friday,15
Mac Miller,Once A Day,4.62,2021-10-08 22:05:00,2021-10-08 15:05:00,22,Friday,15
Masego,Somethin' Ain't Right (feat. JID & Rapsody),112.616,2021-10-08 22:07:00,2021-10-08 15:07:00,22,Friday,15
Masego,Flight 99,167.142,2021-10-08 22:39:00,2021-10-08 15:39:00,22,Friday,15
Masego,Prone,76.546,2021-10-08 22:40:00,2021-10-08 15:40:00,22,Friday,15
Masego,Big Girls,1.834,2021-10-08 22:40:00,2021-10-08 15:40:00,22,Friday,15
Masego,Sides of Me,120.18,2021-10-08 22:42:00,2021-10-08 15:42:00,22,Friday,15
Masego,Sugar Walls,123.0,2021-10-08 22:44:00,2021-10-08 15:44:00,22,Friday,15
Masego,I DO EVERYTHING!,53.004,2021-10-08 22:45:00,2021-10-08 15:45:00,22,Friday,15
Masego,Wifeable (With Sax) feat. Xavier Omär,176.751,2021-10-08 22:48:00,2021-10-08 15:48:00,22,Friday,15
Masego,Well Traveled,166.324,2021-10-08 23:05:00,2021-10-08 16:05:00,22,Friday,16
Masego,Bounce,39.815,2021-10-08 23:09:00,2021-10-08 16:09:00,22,Friday,16
Masego,Bliss Abroad,191.958,2021-10-08 23:09:00,2021-10-08 16:09:00,22,Friday,16
Masego,Black Love,222.653,2021-10-08 23:13:00,2021-10-08 16:13:00,22,Friday,16
Masego,Silk...,73.026,2021-10-08 23:14:00,2021-10-08 16:14:00,22,Friday,16
Masego,Silver Tongue Devil (feat. Shenseea),198.299,2021-10-08 23:17:00,2021-10-08 16:17:00,22,Friday,16
Masego,African Lady - ADM Remix,229.606,2021-10-08 23:22:00,2021-10-08 16:22:00,22,Friday,16
Masego,Mystery Lady,228.453,2021-10-08 23:26:00,2021-10-08 16:26:00,22,Friday,16
Masego,Sunday Vibes,226.168,2021-10-08 23:29:00,2021-10-08 16:29:00,22,Friday,16
Masego,White Man,138.161,2021-10-08 23:32:00,2021-10-08 16:32:00,22,Friday,16
Masego,Mystery Lady (feat. Don Toliver),151.526,2021-10-08 23:35:00,2021-10-08 16:35:00,22,Friday,16
Masego,Lavish Lullaby,31.9,2021-10-10 18:22:00,2021-10-10 11:22:00,24,Sunday,11
Masego,Mystery Lady (feat. Don Toliver),76.927,2021-10-10 18:22:00,2021-10-10 11:22:00,24,Sunday,11
Masego,Sides of Me,120.18,2021-10-10 18:24:00,2021-10-10 11:24:00,24,Sunday,11
Masego,Navajo,194.156,2021-10-10 18:27:00,2021-10-10 11:27:00,24,Sunday,11
Masego,Girls That Dance,32.955,2021-10-10 18:28:00,2021-10-10 11:28:00,24,Sunday,11
Masego,Bye Felicia,158.112,2021-10-10 19:00:00,2021-10-10 12:00:00,24,Sunday,12
Masego,I Do Everything (More For Cruisin'),286.646,2021-10-10 19:05:00,2021-10-10 12:05:00,24,Sunday,12
Masego,I Had A Vision,192.0,2021-10-10 19:08:00,2021-10-10 12:08:00,24,Sunday,12
Masego,Yebo/Sema,47.26,2021-10-10 19:09:00,2021-10-10 12:09:00,24,Sunday,12
Robert Glasper,Shine [Feat. D Smoke + Tiffany Gouché],16.184,2021-10-12 16:54:00,2021-10-12 09:54:00,26,Tuesday,9
Masego,Garden Party,172.222,2021-10-12 16:54:00,2021-10-12 09:54:00,26,Tuesday,9
Eminem,Venom - Remix,3.343,2021-10-12 16:54:00,2021-10-12 09:54:00,26,Tuesday,9
DISPATCH,Break Our Fall - Acoustic,6.942,2021-10-12 16:54:00,2021-10-12 09:54:00,26,Tuesday,9
Ed Sheeran,Shivers - Ofenbach Remix,3.622,2021-10-12 16:54:00,2021-10-12 09:54:00,26,Tuesday,9
Nina Simone,Sinnerman - Sofi Tukker Remix,11.818,2021-10-12 16:54:00,2021-10-12 09:54:00,26,Tuesday,9
Tame Impala,Breathe Deeper - Lil Yachty Remix,5.921,2021-10-12 16:56:00,2021-10-12 09:56:00,26,Tuesday,9
Substantial,Gift Raps 2.0 - Instrumental,83.615,2021-10-12 16:56:00,2021-10-12 09:56:00,26,Tuesday,9
James Blake,Coming Back (feat. SZA),126.061,2021-10-12 17:18:00,2021-10-12 10:18:00,26,Tuesday,10
Masego,Silk...,73.026,2021-10-12 17:19:00,2021-10-12 10:19:00,26,Tuesday,10
Masego,I Had A Vision,192.0,2021-10-12 17:22:00,2021-10-12 10:22:00,26,Tuesday,10
Masego,Prone,186.4,2021-10-12 17:25:00,2021-10-12 10:25:00,26,Tuesday,10
Masego,Navajo,113.064,2021-10-12 17:27:00,2021-10-12 10:27:00,26,Tuesday,10
Xan Griffin,Let it Go,18.03,2021-10-12 18:56:00,2021-10-12 11:56:00,26,Tuesday,11
Xan Griffin,Lightly,16.079,2021-10-12 18:56:00,2021-10-12 11:56:00,26,Tuesday,11
Just A Gent,LSD,27.775,2021-10-13 07:21:00,2021-10-13 00:21:00,27,Wednesday,0
Leo Lind,middle part,139.505,2021-10-13 22:20:00,2021-10-13 15:20:00,27,Wednesday,15
Mac Miller,What's the Use?,288.64,2021-10-13 22:25:00,2021-10-13 15:25:00,27,Wednesday,15
Mac Miller,My Favorite Part,216.0,2021-10-13 22:28:00,2021-10-13 15:28:00,27,Wednesday,15
Electric Rivers,both sides of the coin,171.087,2021-10-13 22:31:00,2021-10-13 15:31:00,27,Wednesday,15
Golden Horses,taming the tiger,137.067,2021-10-13 22:34:00,2021-10-13 15:34:00,27,Wednesday,15
